Store,CompetitionDistance,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Promo2_0,Promo2_1,Promo_Jan,Promo_Feb,Promo_Mar,Promo_Apr,Promo_May,Promo_Jun,Promo_Jul,Promo_Aug,Promo_Sept,Promo_Oct,Promo_Nov,Promo_Dec,CompetitionDistance_log,CompMonth_sin,CompMonth_cos,PromoWeek_sin,PromoWeek_cos,CompetitionAgeMonths,Promo2AgeWeeks,CompetitionDistance_bin_Close,CompetitionDistance_bin_Far,CompetitionDistance_bin_Very_Far
963,10.069891425857708,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4042289387101805,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,21,225,0,0,1
964,5.602118820879701,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.887390630978784,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,23,130,0,0,0
965,4.709530201312334,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.742136743805324,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
966,6.634633357861686,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.032694916281349,0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,90,225,1,0,0
967,8.177796683277778,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.216787163109899,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,23,99,0,1,0
968,7.0825485693553,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0897072397989382,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
969,6.398594934535208,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.0012901084703705,-0.5000000000000004,0.8660254037844384,0.9350162426854148,0.35460488704253557,189,125,0,0,0
970,6.814542897259958,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.055986471729021,-2.4492935982947064e-16,1.0,-0.970941817426052,-0.23931566428755774,8,306,1,0,0
971,7.039660349862076,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.0843868372564978,0.49999999999999994,-0.8660254037844387,0.992708874098054,-0.12053668025532288,51,173,1,0,0
972,9.613202094214232,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.362098706736729,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
973,5.802118375377063,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9172340894587216,-1.0,-1.8369701987210297e-16,-0.23931566428755743,-0.9709418174260521,23,159,0,0,0
974,5.017279836814924,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.7946353028541102,1.0,6.123233995736766e-17,-0.992708874098054,0.1205366802553232,53,43,0,0,0
975,9.172742341560864,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3197118238157266,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
976,8.338305731356565,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.234124836573565,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
977,6.255750041753367,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9817942637290324,-1.0,-1.8369701987210297e-16,1.0,-1.6081226496766366e-16,119,278,0,0,0
978,8.266421472984554,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.226397271928548,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
979,7.7279755421055585,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1665334462932915,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,117,225,1,0,0
980,8.394121193826242,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2400840887166273,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,119,225,0,1,0
981,7.8713112033234065,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.182822609897471,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,153,225,0,1,0
982,9.995656440007505,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3975003257268157,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
983,3.713572066704308,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.5504460211620947,1.0,6.123233995736766e-17,0.12053668025532305,0.992708874098054,17,82,0,0,0
984,6.089044875446846,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9585506171458116,-1.0,-1.8369701987210297e-16,0.12053668025532305,0.992708874098054,23,134,0,0,0
985,6.19644412779452,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9735870328878404,0.49999999999999994,-0.8660254037844387,1.0,-1.6081226496766366e-16,99,278,0,0,0
986,6.431331081933479,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.005704992338858,-0.8660254037844386,0.5000000000000001,0.8229838658936565,-0.5680647467311557,10,65,0,0,0
987,7.43307534889858,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1321615155577556,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,98,225,1,0,0
988,3.4339872044851463,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.4892992254175486,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,33,225,0,0,0
989,7.403061091090091,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1285960550719913,1.2246467991473532e-16,-1.0,-0.992708874098054,0.1205366802553232,110,199,1,0,0
990,9.948986592607346,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3932469033592882,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
991,6.918695219020472,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0692264471812014,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
992,7.816416983691801,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1766155498051547,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,301,225,0,1,0
993,8.149312843635345,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.213678777411108,-0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,22,73,0,1,0
994,7.736743682453495,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1675375438653024,-0.4999999999999997,-0.8660254037844388,0.12053668025532305,0.992708874098054,49,186,1,0,0
995,8.788898309344878,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2812489179675843,-2.4492935982947064e-16,1.0,0.992708874098054,-0.12053668025532288,20,225,0,1,0
996,7.962415680121064,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1930397978057297,-0.4999999999999997,-0.8660254037844388,1.0,-1.6081226496766366e-16,1,278,0,1,0
997,8.67265729404031,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2693030694443137,-0.4999999999999997,-0.8660254037844388,-0.970941817426052,-0.23931566428755774,61,306,0,1,0
998,6.660575149839686,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.036087065769243,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,119,130,1,0,0
999,9.625161575008372,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.363224921754466,0.8660254037844386,0.5000000000000001,-0.970941817426052,-0.23931566428755774,162,306,0,0,1
1000,7.710205194432532,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.16449534907515,0.49999999999999994,-0.8660254037844387,-0.992708874098054,0.1205366802553232,75,43,1,0,0
1001,9.8853744971092,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3874200989737946,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
1002,7.030857476116121,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0832913063318936,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,81,225,1,0,0
1003,5.14166355650266,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8150956430032537,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,25,108,0,0,0
1004,6.878326468291325,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.0641155041941834,-1.0,-1.8369701987210297e-16,0.8854560256532099,0.4647231720437686,23,230,1,0,0
1005,8.776630098427717,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.279994853955685,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
1006,8.266421472984554,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.226397271928548,-0.5000000000000004,0.8660254037844384,0.5680647467311558,0.8229838658936564,105,130,0,1,0
1007,8.338305731356565,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.234124836573565,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,35,225,0,1,0
1008,3.4339872044851463,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.4892992254175486,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,59,225,0,0,0
1009,5.442417710521793,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8629038905519502,-0.4999999999999997,-0.8660254037844388,0.9350162426854148,0.35460488704253557,133,73,0,0,0
1010,8.436200032206706,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.244553360155699,1.2246467991473532e-16,-1.0,0.8229838658936565,-0.5680647467311557,62,273,0,1,0
1011,6.19644412779452,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.9735870328878404,-1.0,-1.8369701987210297e-16,0.8229838658936565,-0.5680647467311557,35,221,0,0,0
1012,8.753213480544126,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2775968184557605,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,134,252,0,1,0
1013,6.447305862541213,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.0078523377987656,0.8660254037844386,0.5000000000000001,-0.5680647467311556,-0.8229838658936566,6,104,0,0,0
1014,5.351858133476067,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8487473895449305,-1.0,-1.8369701987210297e-16,-0.5680647467311556,-0.8229838658936566,23,104,0,0,0
1015,9.201400530406708,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.3225250177671137,-2.4492935982947064e-16,1.0,0.8854560256532099,0.4647231720437686,56,230,0,0,1
1016,6.311734809152915,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.9894805655993109,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,23,256,0,0,0
1017,4.709530201312334,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.742136743805324,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,81,225,0,0,0
1018,4.948759890378168,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.783182776049518,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,35,225,0,0,0
1019,7.916078096302786,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.187856174604013,-0.4999999999999997,-0.8660254037844388,1.0,-1.6081226496766366e-16,13,278,0,1,0
1020,3.713572066704308,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.5504460211620947,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,0,225,0,0,0
1021,6.985641817639208,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.077645156350333,0.49999999999999994,-0.8660254037844387,0.992708874098054,-0.12053668025532288,51,225,1,0,0
1022,7.327123292259293,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.119518053467991,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
1023,8.227108234348146,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.222145698705159,0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,162,225,0,1,0
1024,7.596392304064196,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1513426157175006,0.49999999999999994,0.8660254037844387,0.992708874098054,-0.12053668025532288,43,225,1,0,0
1025,6.580639137284949,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.025597515002669,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,69,225,0,0,0
1026,6.111467339502679,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.9617085993863232,1.2246467991473532e-16,-1.0,-0.4647231720437684,0.88545602565321,50,139,0,0,0
1027,5.25227342804663,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8329451460953283,1.2246467991473532e-16,-1.0,-0.992708874098054,0.1205366802553232,86,199,0,0,0
1028,5.017279836814924,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.7946353028541102,-1.0,-1.8369701987210297e-16,-0.5680647467311556,-0.8229838658936566,23,104,0,0,0
1029,7.372118028337787,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.124906902470258,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,113,225,1,0,0
1030,10.50262620577447,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.442575375017242,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,88,225,0,0,1
1031,6.3818160174060985,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9990196811606853,0.49999999999999994,-0.8660254037844387,0.992708874098054,-0.12053668025532288,171,225,0,0,0
1032,5.602118820879701,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.887390630978784,0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,30,147,0,0,0
1033,8.946505025998682,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2972212357980077,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,113,225,0,0,1
1034,9.528866827722943,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3541207066535894,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,4,225,0,0,1
1035,10.209169157096309,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4167321181104127,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
1036,9.165447603085449,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3189944798624955,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,23,99,0,0,1
1037,5.017279836814924,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.7946353028541102,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
1038,9.75794141390479,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3756442180196014,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,22,225,0,0,1
1039,4.262679877041316,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.6606403793348097,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,302,165,0,0,0
1040,8.301769763117166,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.230204679164385,0.8660254037844386,0.5000000000000001,0.9350162426854148,0.35460488704253557,30,73,0,1,0
1041,7.378383712996714,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1256550215472756,-0.8660254037844385,-0.5000000000000004,-0.992708874098054,0.1205366802553232,24,43,1,0,0
1042,8.14351740579748,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.2130451479559894,-1.0,-1.8369701987210297e-16,-0.5680647467311556,-0.8229838658936566,23,104,0,1,0
1043,6.042632833682381,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9519820823132483,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,113,225,0,0,0
1044,5.484796933490655,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8694605040153234,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,4,278,0,0,0
1045,10.203258756085228,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4162046963450434,-2.4492935982947064e-16,1.0,0.992708874098054,-0.12053668025532288,20,225,0,0,1
1046,10.277496392686066,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4228092704321353,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,124,225,0,0,1
1047,8.229777750081887,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.222434969143803,-1.0,-1.8369701987210297e-16,-0.7485107481711011,0.6631226582407952,23,298,0,1,0
1048,7.528869256642251,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.143456791947846,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,35,147,1,0,0
1049,5.916202062607435,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9338667840812656,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,37,225,0,0,0
1050,9.485772721999046,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.350019359492316,-0.8660254037844385,-0.5000000000000004,0.8854560256532099,0.4647231720437686,12,230,0,0,1
1051,5.303304908059076,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8410740844298052,-0.4999999999999997,-0.8660254037844388,0.12053668025532305,0.992708874098054,205,186,0,0,0
1052,8.533263371593732,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.254787090486755,-1.0,-1.8369701987210297e-16,-0.5680647467311556,-0.8229838658936566,23,104,0,1,0
1053,7.444833273892193,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1335548074825423,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,1,225,1,0,0
1054,9.48729005784892,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.350164053271041,-1.0,-1.8369701987210297e-16,-0.7485107481711011,0.6631226582407952,23,90,0,0,1
1055,7.591357046698551,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.150756703343875,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,76,225,1,0,0
1056,8.585038738311304,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2602034180451325,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,147,0,1,0
1057,8.080546965824498,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2061344293258616,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,45,225,0,1,0
1058,5.198497031265826,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.8243068483519838,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,23,256,0,0,0
1059,8.125926802707886,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.211119461730976,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,28,225,0,1,0
1060,8.14060704285845,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.2127267993282733,-1.0,-1.8369701987210297e-16,-0.5680647467311556,-0.8229838658936566,23,104,0,1,0
1061,9.000976444070345,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3026827326341754,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
1062,5.25227342804663,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.8329451460953283,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,35,147,0,0,0
1063,8.740496729931813,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.276292115320346,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
1064,6.042632833682381,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9519820823132483,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
1065,7.1631723908466425,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.0996328668112922,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,23,204,1,0,0
1066,8.11701408773731,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.210142347817905,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
1067,9.394410399304254,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.341268200057706,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,73,225,0,0,1
1068,8.519390774959724,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.253330852528636,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,23,130,0,1,0
1069,9.800956363888462,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.379634682421553,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
1070,5.993961427306569,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.945047123513961,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,82,225,0,0,0
1071,6.710523109452428,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.042586033451661,1.0,6.123233995736766e-17,-0.8854560256532096,-0.4647231720437691,41,152,1,0,0
1072,8.59062950948942,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.260786529023512,-0.8660254037844385,-0.5000000000000004,0.5680647467311558,0.8229838658936564,0,286,0,1,0
1073,7.444833273892193,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1335548074825423,-1.0,-1.8369701987210297e-16,-0.822983865893657,0.5680647467311548,23,143,1,0,0
1074,8.11102783819368,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2094855301758165,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,166,225,0,1,0
1075,7.252053951852814,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1104621332211777,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,22,225,1,0,0
1076,4.51085950651685,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.7067206012930416,-1.0,-1.8369701987210297e-16,0.12053668025532305,0.992708874098054,23,134,0,0,0
1077,8.229777750081887,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.222434969143803,-0.5000000000000004,0.8660254037844384,-0.8854560256532096,-0.4647231720437691,165,256,0,1,0
1078,6.508769136971682,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.016071555801817,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,199,0,0,0
1079,9.722025626154055,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.37230009545603,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,23,306,0,0,1
1080,7.787796878181171,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1733640407119066,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,43,0,1,0
1081,5.993961427306569,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.945047123513961,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,113,225,0,0,0
1082,6.089044875446846,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9585506171458116,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,160,225,0,0,0
1083,9.353661191420406,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.3373401954622244,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,23,130,0,0,1
1084,5.25227342804663,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8329451460953283,-1.0,-1.8369701987210297e-16,1.0,-1.6081226496766366e-16,23,278,0,0,0
1085,8.301769763117166,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.230204679164385,0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,6,225,0,1,0
1086,5.198497031265826,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.8243068483519838,-0.5000000000000004,0.8660254037844384,0.8229838658936565,-0.5680647467311557,21,221,0,0,0
1087,7.701200180857446,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1634609679687555,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,45,225,1,0,0
1088,8.366602832783736,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.237150472643073,1.0,6.123233995736766e-17,-0.12053668025532283,-0.992708874098054,77,108,0,1,0
1089,8.560444233410552,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2576341939136833,0.49999999999999994,-0.8660254037844387,0.992708874098054,-0.12053668025532288,75,225,0,1,0
